policy,seed,rounds,S,k,top_gap_lambda,transition_dominance,context_noise_level,transition_variant,trust_scale_mult,gate_scale_mult,gate_mode,beta_gate_concentration,trust_floor,trust_cap,support_mask_enabled,avg_reward,cum_reward,oracle_cum_reward,reward_pct_oracle,cum_regret,top1_agreement,top2_agreement,transition_l1_error,off_support_leakage,runtime_seconds,policy_label,experiment_id
tw,20261250,100,50,2,0.0,0.45,0.3,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,5084.55910050768,508455.910050768,937440.53580315,54.23873735256707,428984.62575238204,0.37,0.55,0.34548296264119205,0.018057425982395344,1.0320720830000027,tw_dense,context_noise_refinement
tw,20261251,100,50,2,0.0,0.45,0.3,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,5016.197416263163,501619.74162631633,1026528.8684458425,48.865624440330166,524909.1268195262,0.3,0.42,0.3396102543840762,0.01772511760556383,1.0080683329999829,tw_dense,context_noise_refinement
tw,20261252,100,50,2,0.0,0.45,0.3,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,7337.435070028072,733743.5070028072,1183557.9968230613,61.994723450168195,449814.48982025404,0.4,0.63,0.34285355629170905,0.01789967988712526,1.035562791999837,tw_dense,context_noise_refinement
tw,20261253,100,50,2,0.0,0.45,0.3,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,2980.6932380805306,298069.32380805304,801031.3928858459,37.21069192234899,502962.0690777928,0.23,0.45,0.34359108717495146,0.01796996660814805,0.9984867089999625,tw_dense,context_noise_refinement
tw,20261254,100,50,2,0.0,0.45,0.3,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,6873.117831743944,687311.7831743944,1304319.982421391,52.69502824747358,617008.1992469965,0.3,0.5,0.33881837402598425,0.017722860161232274,1.0166837079998459,tw_dense,context_noise_refinement
tw,20262069,100,50,2,0.0,0.45,0.3,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,5414.36470296411,541436.470296411,996983.1691447254,54.30748352160138,455546.69884831447,0.38,0.58,0.2678058943767345,0.0140240364434555,0.9547100409999985,tw_gated_offline,context_noise_refinement
tw,20262070,100,50,2,0.0,0.45,0.3,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,5285.949825587903,528594.9825587904,970266.2175391592,54.4793761756893,441671.2349803688,0.38,0.64,0.2677193882226291,0.0139798550848108,0.9651397090000272,tw_gated_offline,context_noise_refinement
tw,20262071,100,50,2,0.0,0.45,0.3,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,5874.024551390378,587402.4551390378,955079.2509148144,61.50300664331253,367676.7957757765,0.42,0.6,0.2687011995083324,0.0140168584421962,0.9603995420000048,tw_gated_offline,context_noise_refinement
tw,20262072,100,50,2,0.0,0.45,0.3,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,4558.320738257942,455832.0738257942,897235.8746723861,50.804040129607536,441403.8008465919,0.4,0.55,0.264665391850424,0.013847031852943238,0.9704949590000069,tw_gated_offline,context_noise_refinement
tw,20262073,100,50,2,0.0,0.45,0.3,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,3013.91416557592,301391.416557592,916280.8872274765,32.89290661399209,614889.4706698845,0.23,0.52,0.2661963685395319,0.013905013764854849,0.9807160410000506,tw_gated_offline,context_noise_refinement
tw,20262074,100,50,2,0.0,0.45,0.3,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,5523.144708317779,552314.4708317779,1018931.3923444041,54.20526592678506,466616.9215126262,0.4,0.56,0.2721351444800338,0.014241494405521977,1.0102200420001282,tw_gated_offline,context_noise_refinement
tw,20262075,100,50,2,0.0,0.45,0.3,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,5056.360874725611,505636.08747256116,950093.3061149487,53.219624243030495,444457.21864238754,0.37,0.57,0.2668250437672166,0.013960554958734288,1.0937910829998145,tw_gated_offline,context_noise_refinement
tw,20262076,100,50,2,0.0,0.45,0.3,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,7105.971233981955,710597.1233981955,1065580.4216598035,66.68639071758962,354983.298261608,0.47,0.68,0.2676171522652354,0.013967074300147335,0.9854362920000312,tw_gated_offline,context_noise_refinement
tw,20262077,100,50,2,0.0,0.45,0.3,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,5206.605586337576,520660.5586337576,741267.9586970914,70.23918308150131,220607.40006333386,0.44,0.65,0.2682360209295874,0.014050194411869844,0.9933493749999798,tw_gated_offline,context_noise_refinement
tw,20262078,100,50,2,0.0,0.45,0.3,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,7331.095022250506,733109.5022250506,1225895.6962300802,59.8019476273174,492786.1940050296,0.39,0.56,0.269288412703691,0.0140883474322866,1.0539375830001063,tw_gated_offline,context_noise_refinement
tw,20263025,100,50,2,0.0,0.45,0.3,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,False,3823.211820371156,382321.1820371156,966643.3944010802,39.551419298116336,584322.2123639646,0.21,0.43,0.2677134651550255,0.0139899704322899,2.4251616669999976,tw_gated_offline_low_rank,context_noise_refinement
tw,20263026,100,50,2,0.0,0.45,0.3,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,False,5330.563027701936,533056.3027701937,973455.4531094644,54.75918811358817,440399.1503392706,0.38,0.56,0.2676716441037512,0.0140055150294173,2.413362209000013,tw_gated_offline_low_rank,context_noise_refinement
tw,20263027,100,50,2,0.0,0.45,0.3,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,False,7374.864029502101,737486.4029502101,1087324.7135202857,67.82577401028153,349838.3105700755,0.53,0.73,0.2680498428667056,0.014030506860711,2.5607564580000144,tw_gated_offline_low_rank,context_noise_refinement
tw,20263028,100,50,2,0.0,0.45,0.3,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,False,5110.6345432438675,511063.4543243867,822088.8142772467,62.16645275409772,311025.35995286,0.33,0.58,0.26612633139200387,0.013887480296545752,2.669695208999883,tw_gated_offline_low_rank,context_noise_refinement
tw,20263029,100,50,2,0.0,0.45,0.3,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,False,4452.853747728505,445285.37477285054,1011978.4018928725,44.00147018354926,566693.027120022,0.26,0.5,0.26882918931091426,0.014061613110690145,2.513128209000115,tw_gated_offline_low_rank,context_noise_refinement
tw,20263030,100,50,2,0.0,0.45,0.3,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,False,4241.978935029981,424197.89350299805,1029068.7954621023,41.221529150780675,604870.9019591042,0.31,0.49,0.2686412389733153,0.014061356807088228,2.371596082999986,tw_gated_offline_low_rank,context_noise_refinement
tw,20263031,100,50,2,0.0,0.45,0.3,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,False,4091.1939886786213,409119.3988678621,904960.3467846453,45.208544255168434,495840.9479167832,0.24,0.49,0.26684757534922693,0.013970781990758836,2.4023054580000007,tw_gated_offline_low_rank,context_noise_refinement
tw,20263032,100,50,2,0.0,0.45,0.3,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,False,4354.532371856997,435453.2371856997,1059884.6243694695,41.084965964550435,624431.3871837698,0.27,0.5,0.26577808083045923,0.013880365587194674,2.3571315839999443,tw_gated_offline_low_rank,context_noise_refinement
tw,20263033,100,50,2,0.0,0.45,0.3,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,False,3336.852393896577,333685.2393896577,768859.2760669045,43.40004078465733,435174.03667724686,0.28,0.56,0.26752074387937647,0.013959952157106438,2.4099951670000337,tw_gated_offline_low_rank,context_noise_refinement
tw,20263034,100,50,2,0.0,0.45,0.3,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,False,7047.180162279052,704718.0162279052,1221613.468035027,57.68747927783152,516895.45180712175,0.4,0.55,0.2645398327266992,0.013837563286592962,2.3633299999999053,tw_gated_offline_low_rank,context_noise_refinement
tw,20262349,100,50,2,0.0,0.45,0.3,support_offline,1.0,1.0,deterministic,20.0,0.1,0.95,True,5957.065237177291,595706.5237177291,1045554.9183144462,56.97515389034523,449848.3945967171,0.39,0.64,0.0920987827832174,0.0024809622035031,0.9420717909999894,tw_support_offline,context_noise_refinement
tw,20262350,100,50,2,0.0,0.45,0.3,support_offline,1.0,1.0,deterministic,20.0,0.1,0.95,True,6078.835795266666,607883.5795266666,1025214.9337711968,59.29328177951917,417331.3542445302,0.41,0.64,0.0931937907764668,0.002251658776062,0.9426605419999988,tw_support_offline,context_noise_refinement
tw,20262351,100,50,2,0.0,0.45,0.3,support_offline,1.0,1.0,deterministic,20.0,0.1,0.95,True,1633.3621834499866,163336.21834499866,956019.575948682,17.08502863897071,792683.3576036835,0.12,0.28,0.0883894143715605,0.0024803398213592,0.9416424159999792,tw_support_offline,context_noise_refinement
tw,20262352,100,50,2,0.0,0.45,0.3,support_offline,1.0,1.0,deterministic,20.0,0.1,0.95,True,5248.8000906997295,524880.0090699729,851884.0135385391,61.61402265194961,327004.00446856616,0.39,0.62,0.08925177529225478,0.0023925369729075868,0.9359969170000113,tw_support_offline,context_noise_refinement
tw,20262353,100,50,2,0.0,0.45,0.3,support_offline,1.0,1.0,deterministic,20.0,0.1,0.95,True,3772.377958707939,377237.79587079387,1020359.1208089372,36.97108088490658,643121.3249381434,0.26,0.54,0.09372867303168102,0.0024086728332465205,0.9259577090001585,tw_support_offline,context_noise_refinement
tw,20262354,100,50,2,0.0,0.45,0.3,support_offline,1.0,1.0,deterministic,20.0,0.1,0.95,True,2423.2223220350315,242322.23220350314,922889.4282009689,26.256908444153822,680567.1959974658,0.16,0.45,0.08850067662914965,0.0024812059959788044,0.9158451250000326,tw_support_offline,context_noise_refinement
tw,20262355,100,50,2,0.0,0.45,0.3,support_offline,1.0,1.0,deterministic,20.0,0.1,0.95,True,3836.1094531700296,383610.94531700294,985475.9373580308,38.92646494702125,601864.9920410279,0.27,0.48,0.09117004023448831,0.002072257673757508,0.9210686669998722,tw_support_offline,context_noise_refinement
tw,20262356,100,50,2,0.0,0.45,0.3,support_offline,1.0,1.0,deterministic,20.0,0.1,0.95,True,5919.572239447153,591957.2239447153,1147520.7152259105,51.58575493150707,555563.4912811952,0.26,0.49,0.09114579256107243,0.002274100927710647,0.9452959170000668,tw_support_offline,context_noise_refinement
tw,20262357,100,50,2,0.0,0.45,0.3,support_offline,1.0,1.0,deterministic,20.0,0.1,0.95,True,5221.278630186859,522127.8630186859,828606.217968887,63.01278601294434,306478.35495020106,0.43,0.6,0.08545668315530147,0.0023359108447191797,0.9860287919998427,tw_support_offline,context_noise_refinement
tw,20262358,100,50,2,0.0,0.45,0.3,support_offline,1.0,1.0,deterministic,20.0,0.1,0.95,True,4932.607664098929,493260.7664098928,1185428.5248264847,41.61033382270712,692167.7584165919,0.3,0.45,0.08893171929614173,0.0024779033150770778,0.9952323749998868,tw_support_offline,context_noise_refinement
exp4,20261395,100,100,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,6810.960528713198,681096.0528713198,823953.3886173352,82.66196392665582,142857.33574601542,0.51,0.79,0.3608688450354392,0.0092310131836951,3.1238135830000147,exp4_dense,context_noise_refinement
exp4,20261396,100,100,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,11139.400166355492,1113940.0166355493,1239049.910452791,89.90275591307517,125109.89381724175,0.68,0.81,0.360591626808864,0.0092268479516313,3.142199374999961,exp4_dense,context_noise_refinement
exp4,20261397,100,100,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,4399.521012505335,439952.1012505336,1018229.8578848148,43.20754276096884,578277.7566342812,0.28,0.53,0.3606383977316835,0.0092278515631677,3.321456000000012,exp4_dense,context_noise_refinement
exp4,20261398,100,100,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,3276.6879497389004,327668.79497389006,1056412.105180229,31.017137475719117,728743.310206339,0.21,0.42,0.35988200209943694,0.009208815909318453,3.0577158749999853,exp4_dense,context_noise_refinement
exp4,20261399,100,100,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,3912.9847001375806,391298.47001375805,878083.0672189696,44.562807850635735,486784.5972052115,0.24,0.44,0.3616283053673056,0.009251951670366115,3.3806435409999267,exp4_dense,context_noise_refinement
exp4,20261400,100,100,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,5411.584125976861,541158.4125976862,878058.715531605,61.631232971709814,336900.3029339188,0.29,0.6,0.36150158410149086,0.009245181769270281,3.185118040999896,exp4_dense,context_noise_refinement
exp4,20261401,100,100,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,2086.9380766833247,208693.80766833248,1261647.7554963527,16.54136875836861,1052953.9478280202,0.13,0.28,0.3610391509788918,0.009238169715350375,2.9857678329999544,exp4_dense,context_noise_refinement
exp4,20261402,100,100,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,6760.1323938462465,676013.2393846246,849586.8972089678,79.56964044589658,173573.6578243432,0.49,0.73,0.3613572475600166,0.00924554296360871,3.1484534159999384,exp4_dense,context_noise_refinement
exp4,20261403,100,100,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,8950.443848659683,895044.3848659683,1177473.0586745497,76.01400119281676,282428.6738085814,0.48,0.72,0.3605532278730893,0.009224819972602143,3.0375784159998602,exp4_dense,context_noise_refinement
exp4,20261404,100,100,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,7522.041721175091,752204.1721175091,970935.1634721536,77.47213206570433,218730.99135464453,0.47,0.66,0.361272377073444,0.009241707995438577,2.839092124999979,exp4_dense,context_noise_refinement
global_ucb_tw,20262374,100,100,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,4823.303896748199,482330.3896748199,900748.9303415108,53.54770607298403,418418.5406666909,0.26,0.51,0.3606700066800267,0.0092289797104422,3.1090152499999704,global_ucb_tw_dense,context_noise_refinement
global_ucb_tw,20262375,100,100,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,3939.420539197574,393942.05391975737,988733.2966244444,39.84310584711606,594791.242704687,0.25,0.54,0.3599972802748353,0.0092117656969972,3.0966448749999813,global_ucb_tw_dense,context_noise_refinement
global_ucb_tw,20262376,100,100,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,3266.5290354285257,326652.9035428525,1043429.6016559426,31.305696428819747,716776.6981130901,0.23,0.5,0.3602242580398893,0.0092175737019591,3.211427709000077,global_ucb_tw_dense,context_noise_refinement
global_ucb_tw,20262377,100,100,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,6741.5173932828475,674151.7393282847,1147024.9460001364,58.77393876036978,472873.2066718517,0.42,0.62,0.3597063259318144,0.009204275238632455,2.7735935829998652,global_ucb_tw_dense,context_noise_refinement
global_ucb_tw,20262378,100,100,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,5652.496364725595,565249.6364725595,1073193.1597062778,52.66988811476051,507943.52323371824,0.4,0.56,0.3599023494084895,0.009209017364188896,3.003687707999916,global_ucb_tw_dense,context_noise_refinement
global_ucb_tw,20262379,100,100,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,3594.7834110101394,359478.34110101394,1060829.0480774248,33.88654767254991,701350.7069764108,0.24,0.47,0.3595928046569329,0.009201415800410728,2.953226208999922,global_ucb_tw_dense,context_noise_refinement
global_ucb_tw,20262380,100,100,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,6081.140741764527,608114.0741764527,1255116.9874100913,48.45078827522555,647002.9132336386,0.31,0.53,0.3614538124151921,0.009248381645874087,2.7582539999998517,global_ucb_tw_dense,context_noise_refinement
global_ucb_tw,20262381,100,100,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,3099.823312942981,309982.3312942981,998811.0971615602,31.035130884629897,688828.7658672621,0.26,0.48,0.36007309857810865,0.009213705768446557,3.0180532500000936,global_ucb_tw_dense,context_noise_refinement
global_ucb_tw,20262382,100,100,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,6833.336299069333,683333.6299069333,1258096.0403240717,54.31490188387479,574762.4104171384,0.37,0.55,0.3600749599455025,0.009213296754012617,2.812268417000041,global_ucb_tw_dense,context_noise_refinement
global_ucb_tw,20262383,100,100,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,4653.631189061653,465363.11890616524,1075498.534367868,43.26952608816764,610135.4154617027,0.32,0.55,0.36072013073766585,0.00923026230645071,2.912901791999957,global_ucb_tw_dense,context_noise_refinement
local_ucb_tw,20262272,100,100,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,5182.680885010844,518268.0885010844,948835.263944297,54.62150366826061,430567.1754432126,0.33,0.59,0.360575775946951,0.0092252943072516,3.0977978749999693,local_ucb_tw_dense,context_noise_refinement
local_ucb_tw,20262273,100,100,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,5206.645876993588,520664.5876993588,1139584.6985971043,45.68897672461971,618920.1108977457,0.36,0.56,0.3601001357012126,0.0092143040283648,3.1419650000000274,local_ucb_tw_dense,context_noise_refinement
local_ucb_tw,20262274,100,100,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,3466.4558981257887,346645.58981257887,909171.1514941044,38.12764947973898,562525.5616815257,0.27,0.49,0.3609615639934427,0.0092349598677479,3.2203950840000743,local_ucb_tw_dense,context_noise_refinement
local_ucb_tw,20262275,100,100,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,5849.148165402669,584914.816540267,1053300.5722631759,55.531614806160114,468385.7557229089,0.29,0.55,0.3596551695297035,0.009202873601109591,2.762797583000065,local_ucb_tw_dense,context_noise_refinement
local_ucb_tw,20262276,100,100,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,4283.402594742812,428340.25947428116,910385.744860858,47.05041372761697,482045.4853865768,0.3,0.54,0.36026762627411196,0.009217933878848708,2.964829416000157,local_ucb_tw_dense,context_noise_refinement
local_ucb_tw,20262277,100,100,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,5998.1819833363725,599818.1983336372,967017.2868081845,62.027660365146694,367199.08847454726,0.4,0.59,0.360259757610459,0.009218482080284042,3.2490459160001137,local_ucb_tw_dense,context_noise_refinement
local_ucb_tw,20262278,100,100,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,7439.970360168265,743997.0360168265,1277760.1696742603,58.2266573708033,533763.1336574338,0.35,0.56,0.36194429983973875,0.009260040999118485,3.0179812919998312,local_ucb_tw_dense,context_noise_refinement
local_ucb_tw,20262279,100,100,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,5179.3395297988845,517933.9529798884,886745.8133377129,58.408390001908664,368811.8603578245,0.38,0.57,0.3603438357897687,0.009219645024308889,3.2122584999999617,local_ucb_tw_dense,context_noise_refinement
local_ucb_tw,20262280,100,100,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,6360.871465319947,636087.1465319947,1176532.9112484313,54.064543409757746,540445.7647164366,0.36,0.55,0.3599842307385047,0.009211415287616511,2.8367095829999016,local_ucb_tw_dense,context_noise_refinement
